114.54,110.57,105.31,115.82,50.972,119.22,105.34,100.82,70.79,109.57,125.36,120.13,117.08,123.25,62.283,118.03,110.69,77.161,107.98,116.28,122.1,121.52,101.55,75.616,107.88,93.47,89.581,90.819,97.476,119.67,121.17,100.56,104.55,126.76,65.945,112.43,93.464,92.972,98.778,94.93,99.041,97.841,105.53,89.238,111.06,120.8,119.81,118.84,134.95,59.865,126.26,105.53,111.43,65.621,114.46
165.77,153,112.89,154.02,130.71,106.55,92.473,115.03,157.22,111.27,175.64,164.77,120.05,166.96,125.94,112.91,122.5,146.65,116.54,177.59,169.94,159.27,115,156.37,113.13,115.99,163.53,114.8,158.96,169.94,161.29,111.53,124.94,169.14,137.59,123.61,99.088,121.84,162.79,116.04,161.1,117.76,165.91,110.43,165.48,168.43,165.94,117.6,164.6,132.55,121.07,105.3,111.7,134.28,106.18
61.08,79.707,117.23,76.076,22.586,111.91,111.87,103.67,35.391,104.74,61.846,81.706,117.55,81.816,29.716,123.08,111.91,37.45,117.52,60.308,82.531,68.086,114.03,32.072,111.94,103.68,33.668,97.973,60.494,51.518,71.968,106.57,129.13,73.2,24.757,119.44,108.34,108.16,31.183,117.26,65.771,102.04,34.659,103.04,68.576,53.355,71.796,126.21,73.166,40.581,124.04,120.93,118.51,35.318,128.79
133.02,132.67,79.49,127.09,81.909,80.731,75.279,73.156,111.37,71.274,127.98,132.01,91.145,132.45,89.335,81.376,76.672,88.969,81.583,125.14,126.28,130.47,77.717,93.53,70.668,69.577,114.86,62.66,117.33,131.93,119.63,86.923,89.678,127.18,71.846,86.577,83.381,81.744,114.36,70.865,116.4,75.332,117.52,66.524,128.45,128.19,135.73,96.754,130.25,73.606,98.541,87.85,89.24,92.127,86.875
132.85,133.9,117.25,146.73,89.459,110.85,99.054,107.75,108.26,108.73,143.1,131.94,127.91,139.69,66.237,128.94,113.13,93.912,112.65,138.13,143.16,142.37,101.95,100.22,95.196,97.28,128.57,89.646,124.36,146.42,141.67,108.35,113.78,147.19,88.818,109.1,106.44,111.07,127.68,100.11,133.39,98.647,137.66,90.268,132.89,150.42,145.65,122.39,148.71,88.189,118.71,106.37,114.69,100.67,118.5
145.22,140.07,84.7,122.88,98.254,76.824,77.256,85.254,124.8,77.079,144.13,148.99,93.342,136.64,103.06,83.043,88.704,133.04,87.21,142.24,142,136.94,85.215,121.43,81.607,84.046,133.73,85.668,131.15,135.12,129.6,88.151,97.71,140.92,81.374,98.773,83.122,96.854,115.25,86.8,118.43,83.529,126.82,80.146,130.33,141.46,135.18,110.38,142.05,87.192,96.291,92.528,99.613,91.627,100.42
147.44,149.29,100.78,146.11,95.338,93.679,85.169,94.462,128.97,85.625,151.2,164.18,97.354,153.02,107.1,94.94,94.118,125.87,94.275,163.94,147.39,163.28,102,119.13,89.133,97.339,134.35,89.854,145.97,149.75,152.16,101.99,112.67,155.05,87.897,114.35,94.187,107.18,119.01,103.5,132.08,90.589,143.89,104.37,138.84,153.63,145.07,121.94,154.54,91.117,121.25,99.211,108.17,105.12,101.91
101.98,121.29,142.64,113.86,59.781,145.49,135.7,150.85,77.929,147.32,103.84,119.24,161.45,115.82,74.107,153.52,154.37,78.7,156.3,110.23,119.32,124.58,142.59,83.798,143.9,139.52,94.56,126.48,110.99,125.47,128.96,146.81,161.42,139.31,74.562,149.54,141.71,147.73,86.299,145.39,110.12,131.5,100.04,128.68,111.09,109.92,127.26,155.87,130.68,67.147,153.64,129.88,153.05,69.334,156.35
102.78,114.21,119.67,120.69,56.934,114.95,104.84,106.93,72.207,106.83,111.74,116.33,122.88,122.88,49.363,120.08,109.61,65.975,109.65,96.828,107.76,108.03,119.98,60.493,114.6,104.69,69.738,113.84,95.085,96.252,103.71,115.01,134.47,110.36,47.252,132.04,107.79,124.86,60.203,128.89,83.792,116.99,74.06,113.23,98.25,94.984,98.741,143.33,95.427,44.429,134.37,124.31,125.17,52.344,133.26
132.83,134.89,88.77,133.46,82.095,94.605,80.667,85.299,114.44,88.031,140.81,128.86,95.606,136.84,86.467,96.046,88.84,121.33,84.637,145.01,135.29,134.28,86.882,115.56,86.287,79.256,121.69,86.387,131.73,133.49,136.38,85.789,97.322,138.11,94.245,97.956,84.681,94.694,124.08,85.432,121.64,86.474,132.19,85.302,132.84,152.58,135.69,101.56,144.23,91.192,97.792,85.764,89.809,105.51,86.362
82.616,101.69,149.23,97.735,60.361,154.12,135.4,151.41,73.817,141.38,89.752,117.38,157.14,104.71,60.185,155.36,143.77,60.052,151.31,77.758,102.35,88.281,158.14,61.373,149.87,143.85,69.542,143.09,100.66,81.608,103.78,146.3,148.68,85.79,58.87,154.93,137.83,151.91,68.04,154.95,97.182,142.77,60.614,151.02,100.17,74.888,102.23,150.05,91.332,71.414,154.67,143.46,153.77,63.552,153.17
127.37,123.33,63.681,113.33,98.913,56.43,62.305,64.771,112.16,63.242,126.21,123.83,70.448,118.76,96.698,75.327,65.193,112.05,62.257,123.82,131.26,123.66,61.075,117.15,60.732,64.271,119.79,61.955,121.23,121.58,123.75,73.852,65.985,115.58,90.289,68.803,74.666,70.821,119.18,64.274,124.65,67.012,122.62,74.829,124.17,119.94,125.13,73.561,121.42,86.803,83.911,73.792,68.733,98.95,70.631
113.49,119.75,91.214,113.92,52.102,102.15,80.205,91.566,74.121,91.366,116.21,121.23,104.79,124.84,56.794,103.53,94.928,76.272,92.363,114.82,126.65,123.22,89.262,75.65,84.645,77.221,100.46,71.03,101.36,119.56,118.4,95.78,98.81,128.54,64.645,96.517,85.48,87.828,91.946,81.143,107.45,76.548,105.3,76.056,115.86,124.15,123.42,95.836,128.57,60.663,109.21,89.655,102.35,70.211,93.774
145.29,134.03,110.86,145.02,83.005,104.47,103.31,101.41,106.68,93.13,134.42,133.21,121.35,142.41,71.445,110.73,112.87,89.157,113.48,140.56,142.1,128.34,108.86,101.24,99.245,99.592,117.64,99.238,117.93,145.36,132.3,106.56,124.59,143.57,78.941,116.52,99.329,110.77,116.76,100.37,119.94,104.68,123.23,94.962,125.68,129,136.17,121.31,142.17,68.626,136.83,110.42,109.44,84.574,118.92
101.78,109.75,118.23,96.252,43.039,122.16,107.3,114.59,56.029,118.7,92.781,97.187,132.45,110.26,53.578,125.13,115.11,66.956,119.65,97.834,99.575,96.501,124.69,60.064,124.61,114.31,62.889,116.94,84.104,84.609,100.16,126.66,134.03,106.68,59.278,128.07,114.7,119.89,61.82,123.53,83.835,116.33,75.226,111.31,87.048,90.476,95.169,133.24,102.86,55.728,130.96,122.07,131.26,49.102,130.28
99.438,104.7,118.61,107.22,44.556,124.19,108.46,110.07,64.737,111.63,104.68,107.23,126.9,113.44,44.327,119.91,110.94,74.1,109.88,113.96,114.23,125.32,106.42,68.296,100.64,97.179,90.812,102.98,102.19,110.88,120.64,107.91,119.67,127.9,58.897,122.55,103.27,103.64,88.633,91.801,102.87,93.056,100.79,86.031,111.13,109.43,110.15,125.1,121.16,57.314,119.14,102.55,117.45,62.424,118.02
139.44,136.99,83.338,130.8,91.819,86.025,83.561,71.983,124.8,72.636,147.18,146.7,81.979,135.76,122.55,78.757,84.865,135.25,81.206,151.43,136.67,138.08,81.12,128.07,81.287,81.144,140.11,74.138,133.93,141.29,136.91,89.214,83.541,135.9,98.29,94.745,85.375,86.443,127.77,83.523,128.42,89.835,136.3,83.363,145.58,140.94,139.26,96.792,135.3,100.49,101.21,87.737,89.447,110.75,83.862
82.36,93.986,77.311,87.69,18.326,73.47,70.706,58.816,36.705,63.258,75.417,84.701,58.788,84.38,24.574,61.777,59.405,61.392,62.438,97.781,103.84,108.68,47.657,75.985,38.658,35.141,91.581,37.682,89.759,96.818,98.514,52.434,54.057,94.621,48.042,59.493,54.893,48.008,81.565,48.74,95.068,42.867,98.542,50.517,100.1,107.44,108.95,65.086,111.53,65.809,67.916,70.119,62.663,65.085,69.643
93.735,98.148,86.207,99.785,24.341,91.871,85.537,68.424,48.686,66.275,91.492,99.001,91.148,97.618,27.434,99.89,79.889,49.155,77.304,70.265,88.143,77.906,94.316,33.632,85.404,71.192,48.001,78.907,69.149,66.472,81.448,96.489,96.839,89.095,27.492,99.619,98.201,84.549,40.018,93.334,62.21,75.757,56.201,89.555,76.621,68.189,83.874,105.56,87.263,28.926,107.83,107.8,99.461,33.538,108.32
127.11,130.59,131.28,146.59,67.176,126.72,102.81,123.14,95.603,115.28,130.96,135.24,137.18,142.2,67.062,133.56,121.85,79.528,119.53,117.63,120.64,121.35,132.86,78.317,125.84,120.62,84.657,114.2,106.79,112.25,120.18,132.07,151.17,130.24,64.326,147.1,126.22,140.46,77.566,132.45,107.08,118.82,98.415,120.19,112.8,111.74,119.85,149.29,126,65.007,146.06,120.19,135.16,66.166,141.58
117.92,114.07,138.89,128.39,60.862,135.71,118.68,130.82,82.662,124.72,118.5,129.44,139.78,140.45,63.765,134.66,134.41,89.837,123.28,132.49,138.85,142.37,116.53,104.98,115.6,112.66,116.01,101.65,122.99,140.73,147.71,119.25,132.82,151.21,74.628,139.62,113.76,123.62,111.16,117.57,122.31,109.37,119.41,115.19,131.2,138.64,145.68,143.45,151.59,73.308,143.55,116.52,124.81,86.12,130.68
80.588,91.687,119.61,93.045,29.187,110.69,94.784,102.62,37.368,107.44,66.123,81.256,120.29,97.991,33.018,116.52,123.13,42.606,124.32,81.072,88.8,90.125,114.61,42.215,107.4,99.335,48.67,98.037,84.901,85.946,91.547,109.24,116.27,105.98,35.851,115.99,105.13,101.4,55.372,109.61,81.141,90.782,70.791,95.031,89.398,94.429,94.612,126.63,101.83,39.343,126.2,117.51,122.01,48.508,122.62
126.36,128.66,82.645,121.09,78.526,91.709,83.516,88.899,95.052,83.817,127.18,132.99,103.37,129.81,73.198,105.43,91.712,87.106,95.427,114.28,126.74,121.88,80.091,95.842,79.83,83.744,113.43,73.166,110.59,125.13,124.05,80.998,95.004,132.33,86.437,97.942,84.551,81.063,118.71,84.005,117.7,76.858,125.22,77.137,128.41,126.51,125.64,100.88,134.64,89.654,95.097,89.903,88.228,98.436,95.869
121.37,110.11,127.07,125.67,60.126,120.71,100.93,119.53,77.39,114.57,118.92,133.97,140.87,125.71,56.03,141.7,116.58,85.54,125.06,123.55,115.84,115.15,140.61,69.381,126.74,122.29,85.202,119.82,89.183,101.78,121.13,123.58,135.03,107.55,53.601,144.94,121.81,136.53,71.863,132.83,104.2,118.45,82.229,128.19,105.85,101.94,110.63,154.14,117.25,60.645,140.03,136.4,137.14,72.326,133.68
91.721,102.36,93.647,102.54,35.944,100.15,91.549,87.612,50.377,80.621,89.798,92.705,101.35,98.315,34.984,101.32,81.851,54.799,91.094,102.47,100.25,110.63,75.652,60.037,76.598,71.146,72.729,63.697,85.504,101.82,99.641,86.895,94.243,107.75,39.483,95.526,88.739,80.918,62.715,86.63,81.267,71.081,73.883,73.204,92.932,91.966,98.15,95.67,113.81,51.067,103.96,97.218,96.643,55.774,96.491
149.24,139.16,105.84,138.14,89.833,102.95,89.769,90.171,124.62,92.345,144.35,148.26,108.26,156.24,101.89,102.59,99.915,109.73,98.53,136.22,137.33,142.24,104.85,89.492,103.71,97.023,107.22,92.847,119.05,134.61,126.7,115.58,127.56,142.07,73.219,123.63,99.216,113.61,89.375,104.26,108.62,103.77,113.88,85.641,123.71,135.19,135.95,123.63,140.74,67.261,129.55,109.06,109.19,79.772,119.86
143.91,137.01,84.709,133.7,110.11,76.201,67.052,87.256,134.36,84.375,156.99,145.36,92.964,137.66,109.58,97.304,87.328,122.54,90.465,146.45,139.9,131.16,84.794,126.9,80.83,81.681,136.7,76.228,141.44,141.51,139.73,81.697,95.682,134.8,112.8,90.621,81.902,94.871,133.32,87.071,140.67,89.404,147.88,94.155,147.84,143.25,139.6,95.086,138.24,115.35,99.143,86.204,86.835,123.04,93.184
133.47,130.72,114.55,141.5,76.381,117.08,115.6,112.07,104.16,106.97,142.08,136.93,127.4,154.88,82.98,117.98,111.99,107.94,99.607,147.64,142.75,147.74,104.43,110.95,105.6,89.284,128.96,88.72,126.16,149.99,143.46,105.71,118.03,158.73,93.767,108.12,99.606,109.86,129.92,94.486,132.83,99.995,139.61,87.944,143.08,145.97,145.1,117.59,148.19,76.915,118.39,104.69,109.51,84.612,111.82
83.34,94.918,152.71,90.91,56.267,139.38,136.72,148.57,63.235,137.91,78.903,103.22,141.78,93.939,56.143,150.16,151.1,66.231,149.15,87.998,104.11,82.623,154.3,65.475,150.28,153.77,64.698,141.89,97.982,84.515,102.38,142.49,160.65,96.424,68.738,147.23,142.38,154.88,71.196,148.9,98.999,146.45,63.614,145.03,103.79,85.344,98.588,157.07,95.241,75.935,156.6,145.91,153.16,73.628,151.28
141.07,133.93,98.217,139.85,88.23,101.97,87.231,99.357,117.73,93.316,154.92,151.86,97.381,145.44,89.814,100.27,93.864,129.93,94.137,156.46,151.19,150.12,94.176,134.7,84.946,95.051,143.4,83.907,141.2,150.16,145.98,100.24,93.713,137.04,103.39,95.626,83.627,97.45,141.53,87.084,139.98,85.818,142.99,90.699,148.4,147.4,148.43,102.6,153.47,115.24,100.93,91.36,92.138,122.63,90.268
82.863,93.269,117.43,100.66,36.083,126.54,106.95,107.21,46.865,105.87,88.19,99.808,130.36,115.47,39.373,120.77,110.27,54.142,117.58,85.523,97.69,96.528,112.6,50.48,104.65,103.74,61.733,105.98,75.676,82.196,90.664,118.27,132.84,99.364,44.29,128.61,119.97,117.96,55.755,116.65,79.341,108.27,61.035,110.54,85.258,83.351,87.98,123.64,101.23,44.803,121.88,106.73,119.5,45.922,123.95
148.32,145.89,101.37,147.85,112.53,97.697,87.164,104.19,135.73,89.686,161.78,156.02,110.08,150.59,109.39,101.14,104.94,130.97,97.381,158.62,151.19,145.43,98.511,137.47,90.481,94.71,147.04,96.911,142.94,155.67,145.33,94.424,102.03,152.45,121.23,93.414,100.74,111.44,154.16,103.85,138.63,100.92,154.92,94.639,148.61,157.39,143.52,107.2,150.12,107.41,108.37,89.624,102.23,119.78,98.358
93.128,99.025,110.88,104.02,39.976,112.12,99.381,110.17,62.478,104.39,91.694,106.81,126.88,110.41,41.268,118.62,118.41,48.866,111.95,98.065,111.39,103.76,104.66,60.132,103.82,87.258,80.63,88.674,92.908,109.58,109.84,105.04,112.77,120.08,46.512,110.32,96.222,99.925,86.255,97.353,98.258,93.653,96.437,89.175,104.48,110.8,107.82,121.01,113.57,42.753,116.6,96.041,107.24,62.688,112.45
142.93,141.58,101.78,140.69,93.011,110.62,96.903,94.071,125.57,91.191,147.75,144.75,117.53,150.12,96.049,119.04,98.958,110.48,107.95,140.17,136.29,147.66,119.32,96.718,103.69,101.75,117.76,101.63,121.65,145.74,129.95,112.4,131.21,148.74,75.497,126.07,108.76,114.76,119.88,111.07,115.62,100.51,127.83,95.719,121.26,142.09,131.69,127.19,151.31,86.969,131.6,107.71,120.6,95.021,119.36
121.69,127.44,124.28,130.01,58.652,115.95,103.55,112.97,78.837,110.7,120.77,122.13,131.3,136.76,68.288,122.84,118.09,87.49,110.24,123.83,122.21,121.76,128.62,71.048,123.92,109.71,75.031,109.54,98.358,108.48,116.51,119.07,139.83,125.26,56.091,136.12,119.78,127.69,71.51,128.21,97.413,108.7,99.77,100.56,100.43,116.69,117.22,139.01,121.51,61.373,134.38,126.96,136.23,60.212,132.73
86.931,93.503,112.71,101.79,38.003,112.09,97.731,94.82,53.675,104.84,95.741,101.8,110.91,100.73,39.405,116.48,107.25,50.726,105.41,91.01,97.37,107.72,89.318,48.903,91.958,79.316,79.038,79.554,92.298,102.62,106.5,101.3,106.97,113.61,48.361,107.58,92.843,86.099,69.054,97.129,87.398,82.486,91.363,79.44,97.937,106.09,111.48,110.44,115.6,52.935,108.09,98.448,105.32,59.225,108.4
93.292,104.64,156.13,115.01,55.746,140.71,121.85,151.68,62.217,149.03,95.492,105.73,164.74,114.86,68.892,157.85,158.28,67.23,153.9,88.454,97.846,94.379,159.68,59.008,155.33,148.64,64.738,147.53,96.88,80.971,100.25,137.06,163.11,97.407,70.464,158.85,141.71,168.91,71.364,159.43,101.56,161.21,65.426,149,102.68,86.116,101.91,160.18,92.483,74.107,145.35,139.76,159.35,74.567,147.39
59.377,80.216,117.61,63.875,25.81,118.5,108.35,115.55,34.014,120.75,64.503,80.63,112.79,78.4,35.036,117.47,118.88,38.825,124.85,64.96,74.778,57.894,114.65,26.314,114.67,111.75,36.816,112.17,69.999,54.232,88.506,115.98,122.72,71.542,38.213,127.31,121,118.99,40.996,124.72,74.391,107.8,38.266,114.26,78.751,58.936,76.016,127.31,72.153,42.616,128.46,115.16,127.1,40.112,120.35
114.97,114.53,119.81,120.49,58.279,119.97,110.74,120.98,77.089,118.99,111.44,126.5,121.34,125.38,58.147,120.06,108.82,81.078,110.13,104.87,120.62,112.02,126.25,59.432,122.43,114.96,73.804,122.48,90.094,94.165,105.91,132.91,129.92,102.75,50.561,136.82,123.75,131.04,69.926,131.62,93.164,117.55,77.39,113.49,100.05,87.962,110.09,131.82,98.762,51.458,143.82,135.82,135.38,53.134,137.15
122.15,128.64,73.21,114.88,73.315,68.861,60.206,61.606,103.89,60.371,129.45,119.16,83.037,124.56,79.077,79.102,75.971,102.34,70.186,120.16,115.09,124.64,64.993,71.862,68.594,69.617,100.24,59.547,105.16,119.38,118.37,91.83,97.51,129.29,54.285,95.032,79.167,84.973,94.939,67.337,102.49,71.037,106.51,60.883,115.53,120.92,120.74,99.826,128.95,49.299,91.801,83.742,98.312,65.266,89.665
120.57,110.91,63.682,111.66,65.498,65.916,67.156,48.507,93.863,63.038,113.59,119.74,59.577,106.64,77.931,68.762,57.356,93.805,63.102,114.54,110.45,122.66,54.757,104.63,51.737,55.546,114.47,53.352,113.49,104.86,105.1,60.645,66.259,102.57,86.121,62.932,57.085,51.58,113.42,56.971,114.21,62.287,110.72,62.516,111.04,111.96,115.12,57.08,109.62,92.977,65.944,66.611,61.788,88.86,62.669
135.32,131.82,99.576,135.68,83.056,97.276,87.896,90.204,115.02,81.371,145.94,140.15,99.919,144.4,95.023,109.09,95.384,118.34,93.367,132.2,130.84,143.24,106.87,92.125,98.918,91.992,120.3,86.287,122.97,130.76,135.73,97.577,119.46,131.64,65.937,116.47,98.855,102.63,104.52,99.272,112.43,80.898,109.86,92.98,124.31,128.39,135.7,120.31,137.66,71.845,126.63,103.77,111.68,82.419,108.78
76.926,94.198,130.33,80.276,40.016,131.54,121.04,130.48,59.458,121.4,85.384,96.08,135.82,93.622,46.47,132.96,132.07,50.554,133.72,76.547,100.18,76.146,127.06,44.268,129.92,126.66,51.837,122.56,81.336,71.513,92.831,129.39,139.02,85.149,45.13,137.11,125.42,147.42,51.219,137.08,85.444,122.2,62.445,116.83,82.556,67.736,97.702,145.4,83.909,50.696,136.58,132.06,143.34,46.235,148.36
130.84,127.61,86.641,129.07,81.094,77.339,73.292,72.737,102.02,69.506,130.44,132.83,86.936,130.9,82.17,89.405,80.95,97.368,75.267,121.17,122.93,126.7,82.448,84.952,81.988,73.829,103.08,72.597,109.53,121.05,115.2,96.675,104.18,128.21,58.789,98.918,81.426,89.595,91.122,81.684,98.371,78.324,109.51,76.599,114.68,123.73,129.42,96.283,129.32,66.89,100.61,91.048,92.876,76.735,90.966
